version	doi	v1	v2	v3	v4	v5	v6
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3803	"trauma"	1.6	1.5355438	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3804	"traurig"	2.1377246	1.2316908	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3805	"treibhaus"	0.33333334	0.70710677	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3806	"trennen"	1.3787879	1.3215976	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3807	"trennung"	2.409091	0.95912117	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3808	"trennungsfall"	2.9	1.197219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3809	"treten"	1.4957265	1.426027	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3810	"trick"	2.142857	1.2624594	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3811	"tricks"	2.9	1.1005049	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3812	"triefen"	3.9	0.31622776	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3813	"trist"	2.2049181	1.1987495	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3814	"trittbrettfahrer"	2.113924	1.049876	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3815	"trocken"	2.0	0.94280905	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3816	"trockenperiode"	2.1818182	1.401298	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3817	"trojanisch"	2.45	0.825578	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3818	"tropfen"	2.1666667	1.1146408	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3819	"trott"	2.3	0.6749486	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3820	"trottel"	3.05	0.8320895	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3821	"trotz"	1.3607306	1.3477097	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3822	"trotzig"	2.1818182	1.1677485	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3823	"trug"	2.6363637	1.120065	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3824	"trugbild"	2.6	1.1737878	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3825	"trugschluss"	2.18	0.89647835	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3826	"trunkenbold"	1.6	1.5055453	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3827	"truppe"	1.7529411	1.5032178	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3828	"tr��ge"	2.1	1.2657175	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3829	"tr��gheit"	1.95	1.1756067	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3830	"tr��ne"	1.6521739	1.2652235	2	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3831	"tr��umeland"	1.7	1.1595018	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3832	"tr��umerei"	2.4	0.9947229	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3833	"tr��b"	0.7777778	1.0929065	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3834	"tr��gerisch"	1.5636364	1.1346991	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3835	"tr��mmer"	3.1	1.66333	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3836	"tugendw��chter"	2.0	1.118034	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3837	"tumor"	0.5	1.0801234	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3838	"turbulent"	1.1428572	1.276155	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3839	"t��ter"	1.8695652	1.4081526	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3840	"t��tlich"	2.5	1.5811388	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3841	"t��uschen"	2.36	1.1505121	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3842	"t��uschend"	1.8181819	1.3280197	3	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3843	"t��uschung"	2.78125	0.94132286	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3844	"t��uschungsman��ver"	2.419355	1.204829	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3845	"t��dlich"	2.8181818	1.2960145	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3846	"t��nen"	2.0769231	1.255756	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3847	"t��richt"	2.2542372	1.1078594	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3848	"t��ten"	2.5542169	1.5637121	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3849	"t��tung"	0.4	0.84327406	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3850	"t��rh��nger"	1.9523809	1.3219755	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3851	"umbenennen"	1.4545455	1.5724908	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3852	"umfallen"	2.2074075	1.0081481	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3853	"umfragetief"	2.0	1.3416408	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3854	"umf��rbung"	2.5	0.9636241	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3855	"umgefallen"	2.2666667	0.90718716	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3856	"umgehen"	2.0809247	1.3004183	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3857	"umgehend"	1.9090909	1.3391038	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3858	"umgehungspraktik"	2.5	1.0801234	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3859	"umgehungstatbestand"	1.8947369	0.9365858	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3860	"umgehungstatbest��nde"	1.9	0.87559503	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3861	"uminterpretieren"	2.0833333	1.1645001	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3862	"umr��stung"	1.2	1.4363697	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3863	"umschlagen"	2.4210527	0.961237	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3864	"umsetzungsstopp"	2.4	0.9660918	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3865	"umsetzungszwerg"	2.5	0.70710677	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3866	"umstritten"	1.1829268	1.1418213	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3867	"umst��ndlich"	1.4883721	1.1656272	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3868	"unakzeptabel"	2.6410255	0.9864124	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3869	"unangebracht"	1.575	1.2380195	0	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3870	"unangem"	2.1	1.1005049	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3871	"unangemessen"	1.8426967	1.1956253	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3872	"unangenehm"	1.849711	1.1156719	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3873	"unanst��ndig"	2.0808082	1.166512	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3874	"unanst��ndigkeit"	0.2	0.6324555	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3875	"unappetitlich"	3.24	0.71599793	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3876	"unattraktiv"	1.7111111	1.1731495	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3877	"unaufhaltsam"	0.7	1.1595018	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3878	"unaufl��sbar"	2.0	0.94280905	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3879	"unaufrichtig"	2.1666667	0.98552746	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3880	"unaufrichtigkeit"	2.1666667	0.8574929	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3881	"unausgegoren"	2.2692308	0.9465438	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3882	"unausgereift"	2.6	0.6992059	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3883	"unausweichlich"	1.9	1.0711528	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3884	"unbedacht"	2.2957747	1.1262373	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3885	"unbedachtheit"	0.3	0.9486833	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3886	"unbedarft"	2.85	0.7451598	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3887	"unbedeutend"	2.142857	1.3147515	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3888	"unbedingt"	1.3684211	1.4314758	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3889	"unbefriedigend"	2.0	0.8164966	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3890	"unbekannt"	1.8636364	1.4052571	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3891	"unbeliebt"	1.9027778	1.1767671	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3892	"unbemerkt"	2.2	1.2292726	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3893	"unbequem"	1.3369565	1.3365296	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3894	"unberechenbar"	2.5714285	0.74642	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3895	"unberechenbarkeit"	2.5	0.70710677	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3896	"unber��cksichtigt"	1.9090909	1.2210279	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3897	"unbest��tigt"	1.4	1.264911	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3898	"unbeteiligt"	2.2	0.6324555	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3899	"unbeweglich"	2.5	1.0801234	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3900	"unbeweglichkeit"	1.8	1.3165612	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3901	"unbezahlt"	1.3913044	1.2335879	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3902	"undemokratisch"	2.2380953	1.0910895	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3903	"undenkbar"	1.0	1.264911	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3904	"undifferenziert"	2.6842105	1.1175568	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3905	"undurchdacht"	1.7	1.3803127	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3906	"undurchf��hrbar"	2.074627	1.0633485	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3907	"undurchschaubar"	2.4666667	0.9107022	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3908	"undurchsichtig"	1.95	0.99868333	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3909	"unehrlich"	2.6	0.94042736	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3910	"unehrlichkeit"	2.98	0.68482083	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3911	"uneingeschr��nkt"	1.3333334	1.2780193	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3912	"uneinig"	1.7413793	1.0523214	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3913	"uneinigkeit"	1.6060606	1.1619451	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3914	"uneinsichtig"	1.971831	1.2067883	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3915	"uneinsichtigkeit"	2.3	1.0875471	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3916	"unendlich"	0.95652175	1.1472601	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3917	"unerbittlich"	1.3506494	1.4847137	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3918	"unerfahren"	2.1	1.197219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3919	"unerfreulich"	1.4333333	1.1122404	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3920	"unerh��rt"	2.3304348	1.1372615	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3921	"unerkl��rlich"	2.0	1.16692	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3922	"unerkl��rlicherweise"	2.2222223	1.3017082	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3923	"unerlaubt"	1.7653061	1.3980917	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3924	"unertr��glich"	2.4067798	1.1045152	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3925	"unerwartet"	1.0625	1.181454	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3926	"unerw��nscht"	1.43	1.2812163	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3927	"unfair"	1.9621212	1.0144401	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3928	"unfall"	1.282258	1.3825891	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3929	"unfassbar"	2.537815	1.0876029	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3930	"unfa��bar"	0.7894737	1.3156725	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3931	"unfinanzierbarkeit"	2.9	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3932	"unfreiwillig"	2.22	1.1119022	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3933	"unfreundlich"	2.8	0.7888106	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3934	"unfruchtbar"	1.45	1.356272	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3935	"unfruchtbarkeit"	2.0370371	1.531251	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3936	"unfug"	2.2747252	1.0547873	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3937	"unf��hig"	2.8983052	1.0119103	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3938	"unf��higkeit"	2.7142856	0.886989	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3939	"unf��higst"	3.5	0.52704626	3	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3940	"ungeachtet"	2.8181818	1.2504544	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3941	"ungeahnt"	0.9166667	1.0836247	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3942	"ungebildet"	3.4	0.5163978	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3943	"ungeb��hrlich"	2.2	0.42163703	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3944	"ungeduld"	1.8181819	0.8738629	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3945	"ungeduldig"	1.1475409	1.2360699	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3946	"ungeeignet"	2.3733332	1.0070001	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3947	"ungehemmt"	0.7	1.4944341	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3948	"ungeheuer"	1.8285714	1.3510214	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3949	"ungeheuerlich"	2.815126	0.82304096	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3950	"ungehindert"	3.3	0.4830459	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3951	"ungehorsam"	2.35	1.2865009	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3952	"ungekl��rt"	1.88	1.3192453	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3953	"ungeliebt"	1.3877552	1.2552611	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3954	"ungel��st"	2.15	0.58714294	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3955	"ungem��tlich"	1.2	1.1964861	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3956	"ungenau"	1.3	1.1595018	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3957	"ungeniert"	2.671233	0.9726081	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3958	"ungen��gend"	2.3663366	0.96667236	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3959	"ungerecht"	2.1182795	1.0919614	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3960	"ungerechtfertigt"	1.5806452	1.4554311	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3961	"ungerechtigkeit"	1.4	1.4433757	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3962	"ungereimtheit"	2.090909	1.0444659	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3963	"unger��hrt"	3.0	0.0	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3964	"ungeschickt"	1.9340659	1.0520054	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3965	"ungeschminkt"	1.0337079	1.1426587	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3966	"ungesund"	1.3	1.3169976	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3967	"ungewiss"	2.85	0.875094	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3968	"ungewohnt"	1.96	1.4571662	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3969	"ungew��hnlich"	0.7222222	1.2786402	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3970	"ungez��gelt"	2.3	1.0738069	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3971	"unglaub"	1.65	1.4244112	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3972	"unglaublich"	2.2401848	1.3167553	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3973	"unglaublichkeit"	3.3	0.4830459	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3974	"unglaubw��rdig"	2.6086957	0.87332	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3975	"unglaubw��rdigkeit"	2.75	0.44426167	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3976	"ungleich"	2.1176472	1.142752	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3977	"ungleichbehandlung"	1.2195122	1.3325201	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3978	"ungleichgewicht"	2.6	0.5163978	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3979	"ungleichheit"	0.8	1.063501	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3980	"ungl��ck"	1.7755102	1.3580824	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3981	"ungl��cklich"	1.4833333	1.2553838	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3982	"ungl��ckselig"	2.125	0.83452296	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3983	"ungnade"	1.7777778	1.2018504	3	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3984	"ungut"	1.3333334	1.3026779	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3985	"ung��ltig"	1.0508474	1.3064433	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3986	"ung��nstig"	1.5241935	1.252404	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3987	"unhaltbar"	2.0526316	1.0259783	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3988	"unhaltbarevorw��rfe"	2.6	0.6992059	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3989	"unheilbar"	1.3222222	1.5566298	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3990	"unheilvoll"	2.4587157	0.94802046	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3991	"unheimlich"	0.75652176	1.1515917	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3992	"unh��flich"	1.9428571	1.0055746	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3993	"uninformiert"	2.2	0.92626727	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3994	"uninformierthei"	2.5238094	0.92838824	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3995	"unintelligent"	2.5510204	0.8431396	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3996	"unintelligentest"	2.7	0.9486833	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3997	"uninteressant"	1.8965517	1.3725332	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3998	"unkenntnis"	2.5238094	0.92838824	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3999	"unklar"	1.7045455	1.1054628	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4000	"unklarheit"	0.884058	1.0646213	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4001	"unklug"	2.3703704	0.92796075	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4002	"unklugheit"	2.8	0.42163703	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4003	"unkoordiniert"	2.1	0.7378648	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4004	"unkorrekt"	1.530303	1.2306309	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4005	"unkritisch"	2.0	1.0259783	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4006	"unkultur"	2.6440678	0.82551366	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4007	"unlauter"	2.1515152	1.2319193	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4008	"unlogisch"	1.7014925	1.167942	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4009	"unlogischst"	1.8	1.1352924	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4010	"unl��sbar"	2.0	1.2078177	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4011	"unmenschlich"	2.4855072	1.1666629	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4012	"unmissverst��ndlich"	1.6521739	1.3687651	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4013	"unmodern"	2.1111112	1.3642255	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4014	"unmoral"	2.9	0.31622776	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4015	"unmoralisch"	2.1347518	1.1033705	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4016	"unmut"	2.0983605	1.086429	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4017	"unmuts��u��erung"	1.5454545	1.1281521	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4018	"unm����ig"	2.8	0.7888106	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4019	"unm��glich"	1.7295082	1.2986763	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4020	"unm��glichkeit"	2.4482758	1.1522093	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4021	"unnachahmlich"	2.8095238	0.8728716	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4022	"unnat��rlich"	1.8333334	1.1712365	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4023	"unn��tig"	1.8830409	1.202108	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4024	"unpopul��r"	2.5	0.8498366	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4025	"unpraktisch"	2.4	0.6992059	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4026	"unproduktiv"	2.8	0.7888106	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4027	"unprofessionalit��t"	3.1	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4028	"unprofessionell"	2.6966293	1.0158348	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4029	"unqualifiziert"	2.09901	1.3528116	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4030	"unrealistisch"	1.8333334	1.403459	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4031	"unrecht"	1.7297298	1.4074216	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4032	"unrechtm����ig"	0.875	1.2958965	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4033	"unrechtsdekret"	2.0666666	1.3113124	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4034	"unredlich"	2.32	0.8191584	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4035	"unredlichkeit"	2.0666666	1.1426929	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4036	"unrein"	2.775	0.6196566	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4037	"unrichtig"	1.7663552	1.1038479	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4038	"unrichtigkeit"	0.8888889	1.0540925	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	4039	"unruhe"	1.9411764	1.1592964	3	3
